Company_Brand,Founded,HeadQuarter,Sector,Amount,Stage,Funding Year
GoKwik,2020.0,New Delhi,Information Technology & Services,15000000.0,Series A to Series H,2021
Velocity,2020.0,Bangalore,Financial Services,20000000.0,Series A to Series H,2021
SalaryBox,2020.0,Gurugram,Financial Services,4000000.0,Early Stage,2021
Boingg,2019.0,Gurugram,Furniture,200000.0,Early Stage,2021
Better Capital,2006.0,Santra,Venture Capital & Private Equity,15000000.0,Unknown,2021
Tickertape,2019.0,Bangalore,Financial Services,5000000.0,Unknown,2021
Zenpay Solutions,2019.0,New Delhi,Financial Services,0.0,Unknown,2021
Disprz,2015.0,Mumbai,E-learning,13000000.0,Series A to Series H,2021
Arbo Works,2021.0,Mountain View,Computer Software,0.0,Unknown,2021
Inzpira,2021.0,Trivandrum,E-learning,300000.0,Early Stage,2021
Defy,2021.0,Bangalore,Financial Services,5500000.0,Unknown,2021
Mindhouse,2019.0,Gurugram,"Health, Wellness & Fitness",6000000.0,Early Stage,2021
Homversity,2017.0,Ahmedabad,Housing Marketplace,155000.0,Unknown,2021
Toppersnotes,2015.0,Jaipur,Education Management,1000000.0,Early Stage,2021
NoBroker.com,2014.0,Bangalore,Real Estate,2100000.0,Series A to Series H,2021
Haber,2017.0,Pune,Industrial Automation,20000000.0,Series A to Series H,2021
True Balance,2014.0,Gurugram,Financial Services,30000000.0,Unknown,2021
Recordent,2018.0,Hyderabad,Financial Services,400000.0,Unknown,2021
Koparo,2020.0,New Delhi,Consumer Goods,700000.0,Early Stage,2021
Indifi,2015.0,Gurugram,Financial Services,40000000.0,Unknown,2021
Settl,2020.0,Bangalore,Real Estate,500000.0,Early Stage,2021
Park+,2019.0,New Delhi,Tech startup,25000000.0,Series A to Series H,2021
Simple Energy,2019.0,Bangalore,Automotive,21000000.0,Early Stage,2021
Dream Sports,2008.0,Mumbai,Sports,840000000.0,Unknown,2021
Spinny,2015.0,Gurugram,Automotive,248000000.0,Series A to Series H,2021
Rentomojo,2014.0,Bangalore,Furniture Rental,10000000.0,Unknown,2021
Slice,2015.0,Bangalore,Financial Services,220000000.0,Series A to Series H,2021
21K School,2020.0,Bangalore,E-learning,5000000.0,Early Stage,2021
Adda247,2016.0,Gurugram,E-learning,20000000.0,Series A to Series H,2021
Loop Health,2018.0,Pune,Hospital & Health Care,12000000.0,Unknown,2021
Rupifi,2020.0,Bangalore,Financial Services,1000000.0,Later Stage,2021
RENEE Cosmetics,2019.0,Ahmedabad,Cosmetics,1500000.0,Early Stage,2021
Svish,2020.0,Gurugram,Consumer Goods,400000.0,Early Stage,2021
Progcap,2016.0,New Delhi,FinTech,30000000.0,Series A to Series H,2021
Smartstaff,2020.0,Bangalore,Recruitment,4300000.0,Unknown,2021
D’Moksha Homes,2020.0,Mumbai,Textiles,570000.0,Early Stage,2021
ANS Commerce,2017.0,Gurugram,E-commerce,2200000.0,Early Stage,2021
Mobileware Technologies,2008.0,Mumbai,Information Technology & Services,4700000.0,Unknown,2021
GramCover,2016.0,Noida,Insurance,7000000.0,Series A to Series H,2021
BYJU'S,2011.0,Bangalore,EdTech,300000000.0,Unknown,2021
Hyperface,2021.0,Bangalore,Information Technology & Services,1300000.0,Unknown,2021
Licious,2015.0,Bangalore,Food & Beverages,52000000.0,Series A to Series H,2021
Chalo,2014.0,Mumbai,Mobility,40000000.0,Series A to Series H,2021
Kaar Technologies,2005.0,Chennai,Information Technology & Services,4000000.0,Unknown,2021
Kissan Pro,2021.0,Jharkhand,Farming,0.0,Unknown,2021
Sunstone Eduversity,2011.0,Gurugram,EdTech,28000000.0,Series A to Series H,2021
Ozonetel,2007.0,Hyderabad,Telecommunications,5000000.0,Series A to Series H,2021
CoinSwitch Kuber,2017.0,Bangalore,Crypto,260000000.0,Series A to Series H,2021
Pazcare,2020.0,Bangalore,Insurance,3500000.0,Early Stage,2021
kWh Bikes,2020.0,Bangalore,Automotive,2000000.0,Early Stage,2021
IBSFINtech,2006.0,Bangalore,Information Technology & Services,1000000.0,Early Stage,2021
LeadSquared,2011.0,Bangalore,Computer Software,0.0,Unknown,2021
Phool.co,2017.0,Kanpur,Renewables & Environment,0.0,Unknown,2021
Twin Health,2018.0,Chennai,"Health, Wellness & Fitness",140000000.0,Series A to Series H,2021
Trica,2021.0,Mumbai,Equity Management,3000000.0,Early Stage,2021
mHealth,2020.0,New Delhi,"Health, Wellness & Fitness",0.0,Early Stage,2021
Rebel Foods,2011.0,Mumbai,Cloud kitchen,175000000.0,Series A to Series H,2021
ProfitWheel,2020.0,Mumbai,Marketing & Advertising,3000000.0,Early Stage,2021
Log 9 Materials,2014.0,Bangalore,Nanotechnology,2000000.0,Unknown,2021
Chingari,2018.0,Bangalore,Entertainment,19000000.0,Unknown,2021
Ishitva,2018.0,Ahmedabad,Computer Software,1000000.0,Early Stage,2021
Ola Electric,2017.0,Bangalore,Automotive,200000000.0,Unknown,2021
leap.club,2014.0,Gurugram,Community,810000.0,Early Stage,2021
F5,2018.0,New Delhi,Retail,600000.0,Early Stage,2021
ForeignAdmits,2018.0,Bangalore,Higher Education,400000.0,Early Stage,2021
SALT,2019.0,Bangalore,Financial Services,500000.0,Early Stage,2021
EarnWealth,2014.0,Pune,Financial Services,500000.0,Early Stage,2021
Visit Health,2015.0,New Delhi,"Health, Wellness & Fitness",7500000.0,Unknown,2021
Crater.Club,2020.0,Bangalore,Media,700000.0,Early Stage,2021
NFTically,2021.0,Gurugram,NFT,1000000.0,Early Stage,2021
ReshaMandi,2020.0,Bangalore,B2B,30000000.0,Series A to Series H,2021
Zetwerk,2018.0,Bangalore,Mechanical Or Industrial Engineering,600000000.0,Unknown,2021
Hubilo,2020.0,Ahmedabad,Software Startup,125000000.0,Series A to Series H,2021
M2P Fintech,2015.0,Chennai,Financial Services,35000000.0,Series A to Series H,2021
Open Financial Technologies,2017.0,Bangalore,Financial Services,90000000.0,Series A to Series H,2021
Niro,2021.0,Bangalore,Financial Services,3500000.0,Early Stage,2021
Wiingy,2021.0,Bangalore,E-learning,400000.0,Unknown,2021
CarDekho,2008.0,Jaipur,Automotive,250000000.0,Series A to Series H,2021
Melorra,2015.0,Bangalore,D2C jewellery,24000000.0,Unknown,2021
AnKa SumMor,2017.0,Bangalore,Sales and Distribution,1000000.0,Early Stage,2021
Toch.ai,2016.0,Mumbai,SaaS,11000000.0,Series A to Series H,2021
Playto Labs,2021.0,Bangalore,E-learning,500000.0,Early Stage,2021
Fraazo,2020.0,Mumbai,Food & Beverages,50000000.0,Series A to Series H,2021
Arcana,2019.0,Bangalore,Information Technology & Services,2300000.0,Unknown,2021
FloCareer,2018.0,Bangalore,Information Services,5700000.0,Series A to Series H,2021
Nap Chief,2019.0,Mumbai,Apparel & Fashion,200000.0,Early Stage,2021
AcknoLedger,2021.0,Mumbai,Crypto,1500000.0,Early Stage,2021
ApplicateAI,2014.0,Gurugram,Information Technology & Services,30000000.0,Series A to Series H,2021
VLCC Health Care,1989.0,Gurugram,"Health, Wellness & Fitness",4000000.0,Unknown,2021
Duroflex,1963.0,Bangalore,Furniture,60000000.0,Unknown,2021
Aviom India,2016.0,Bhilwara,Financial Services,8000000.0,Series A to Series H,2021
Onato,2021.0,Bangalore,Computer Software,2200000.0,Unknown,2021
Mestastop Solutions,2018.0,Bangalore,Biotechnology,100000.0,Unknown,2021
SaaS Labs,2016.0,Noida,SaaS,17000000.0,Series A to Series H,2021
Devnagri,2017.0,Noida,Translation & Localization,600000.0,Early Stage,2021
CRED,2018.0,Bangalore,Finance,250000000.0,Series A to Series H,2021
ConveGenius,2013.0,Noida,Education Management,5000000.0,Early Stage,2021
Totality,2017.0,Gurugram,Entertainment,1000000.0,Unknown,2021
CredAble,2017.0,Mumbai,Financial Services,30000000.0,Series A to Series H,2021
MarketWolf,2017.0,Mumbai,Financial Services,5500000.0,Early Stage,2021
Wondrlab,2020.0,Mumbai,Marketing & Advertising,7000000.0,Early Stage,2021
SUN Mobility,2017.0,Bangalore,Automotive,50000000.0,Unknown,2021
Tamasha,2020.0,Mumbai,Entertainment,3000000.0,Early Stage,2021
Revfin,2017.0,New Delhi,Financial Services,4000000.0,Early Stage,2021
Yu Foodlabs,2020.0,Gurugram,Food & Beverages,1000000.0,Early Stage,2021
MergerDomo,2018.0,New Delhi,Investment Banking,500000.0,Unknown,2021
FarMart,2015.0,Gurugram,Farming,10000000.0,Series A to Series H,2021
Questt,2020.0,Gurugram,EdTech,6750000.0,Series A to Series H,2021
IDfy,2011.0,Mumbai,Information Technology & Services,10000000.0,Series A to Series H,2021
ClearDekho,2016.0,Ghaziabad,Retail,4000000.0,Early Stage,2021
BookingJini,2017.0,Gurugram,Hospitality,1200000.0,Early Stage,2021
Sourcewiz,2021.0,Gurugram,Information Technology & Services,3000000.0,Early Stage,2021
Tvasta,2016.0,Chennai,Mechanical Or Industrial Engineering,400000.0,Unknown,2021
Kafqa Academy,2021.0,Bangalore,E-learning,1300000.0,Early Stage,2021
Trell,2016.0,Bangalore,Social commerce,100000000.0,Unknown,2021
Storia,2016.0,Mumbai,Food & Beverages,6000000.0,Series A to Series H,2021
Clear,2011.0,Bangalore,Computer Software,75000000.0,Series A to Series H,2021
Groww,2016.0,Bangalore,Finance,250000000.0,Series A to Series H,2021
The Indus Valley,2016.0,Chennai,Consumer Goods,1100000.0,Unknown,2021
BharatPe,2018.0,New Delhi,Financial Services,10000000.0,Unknown,2021
Teachmint,2020.0,Bangalore,E-learning,78000000.0,Series A to Series H,2021
Porter,2014.0,Bangalore,Logistics & Supply Chain,100000000.0,Series A to Series H,2021
O4S,2017.0,Gurugram,Information Technology & Services,6000000.0,Series A to Series H,2021
Wobb,2020.0,Gurugram,Marketing,200000.0,Early Stage,2021
BASIC Home Loan,2020.0,Gurugram,Financial Services,3500000.0,Series A to Series H,2021
Siply,2020.0,Bangalore,Financial Services,3200000.0,Early Stage,2021
BankSathi,2020.0,New Delhi,Financial Services,500000.0,Unknown,2021
Gramophone,2016.0,Indore,AgriTech,10000000.0,Unknown,2021
Healofy,2016.0,Bangalore,Femtech,6000000.0,Series A to Series H,2021
E42,2012.0,Pune,Computer Software,5400000.0,Series A to Series H,2021
Spottabl,2017.0,Bangalore,Human Resources,400000.0,Early Stage,2021
DeHaat,2012.0,Gurugram,Information Technology & Services,115000000.0,Series A to Series H,2021
Shumee,2014.0,Bangalore,Retail,0.0,Unknown,2021
Zolve,2020.0,Bangalore,Financial Services,40000000.0,Series A to Series H,2021
Instoried,2018.0,Bangalore,Computer Software,8000000.0,Unknown,2021
SportZchain,2021.0,Mumbai,sports,400000.0,Early Stage,2021
Hypto,2018.0,Chennai,Tech startup,3000000.0,Early Stage,2021
CHUPPS,2016.0,Mumbai,Foootwear,1100000.0,Early Stage,2021
Zenduty,2019.0,Bangalore,Computer Software,1900000.0,Early Stage,2021
R for Rabbit,2014.0,Ahmedabad,Consumer Goods,5000000.0,Unknown,2021
Acko,2016.0,Bangalore,Insurance,255000000.0,Series A to Series H,2021
LoveLocal,2015.0,Mumbai,Retail,18000000.0,Early Stage,2021
SupplyNote,2015.0,Noida,Food & Beverages,1200000.0,Early Stage,2021
Vakilsearch,2010.0,Chennai,Legal Services,10000000.0,Unknown,2021
Cloudphysician,2017.0,Bangalore,Hospital & Health Care,4000000.0,Early Stage,2021
Wiggles.in,2018.0,Pune,Veterinary,5500000.0,Early Stage,2021
Avanti Finance,2017.0,Bangalore,Financial Services,15000000.0,Series A to Series H,2021
Vanity Wagon,2018.0,New Delhi,Consumer Goods,700000.0,Early Stage,2021
Purplle,2012.0,Mumbai,E-commerce,70000000.0,Unknown,2021
Wallmantra,2013.0,Noida,Arts & Crafts,0.0,Unknown,2021
MFine,2017.0,Bangalore,Hospital & Health Care,48000000.0,Series A to Series H,2021
Aquatein,2019.0,Mumbai,Food & Beverages,0.0,Early Stage,2021
Mentza,2020.0,Mumbai,E-learning,400000.0,Early Stage,2021
ConnectedH,2018.0,Gurugram,Hospital & Health Care,2300000.0,Early Stage,2021
CredAvenue,2017.0,Chennai,FinTech,90000000.0,Series A to Series H,2021
Vedantu,2011.0,Bangalore,E-learning,100000000.0,Series A to Series H,2021
Exotel,2011.0,Bangalore,Telecommunications,35000000.0,Series A to Series H,2021
Fantasy Akhada,2020.0,Gurugram,sports,2000000.0,Series A to Series H,2021
Meesho,2015.0,Bangalore,Social commerce,570000000.0,Unknown,2021
PumPumPum,2018.0,Gurugram,Automotive,0.0,Unknown,2021
Cusmat,2016.0,Hyderabad,Computer Software,100000.0,Early Stage,2021
Homeville,2017.0,Mumbai,Information Technology & Services,7000000.0,Unknown,2021
Coinshift,2021.0,Chandigarh,Blockchain,2500000.0,Early Stage,2021
Strip Finance,2021.0,Hyderabad,Financial Services,400000.0,Early Stage,2021
Ola Electric,2017.0,Bangalore,Automotive,200000000.0,Unknown,2021
Kolo,2020.0,Bangalore,Construction,550000.0,Early Stage,2021
Chqbook,2017.0,Gurugram,FinTech,5000000.0,Early Stage,2021
My3DSelfie,2016.0,Guwahati,Arts & Crafts,0.0,Early Stage,2021
EV Plugs,2021.0,Gurugram,Information Technology & Services,150000.0,Unknown,2021
Rulezero,2019.0,Bangalore,Financial Services,2500000.0,Early Stage,2021
CredRight,2016.0,Hyderabad,Financial Services,2700000.0,Unknown,2021
Karbon Card,2019.0,Bangalore,FinTech,12000000.0,Early Stage,2021
Auntie Fung,2015.0,Bangalore,Food & Beverages,400000.0,Unknown,2021
ePayLater,2015.0,Mumbai,Financial Services,10000000.0,Series A to Series H,2021
Fittr,2016.0,Pune,"Health, Wellness & Fitness",11000000.0,Series A to Series H,2021
Medikabazaar,2014.0,Mumbai,Healthtech,75000000.0,Series A to Series H,2021
Nimble Growth Organics,2016.0,Bangalore,Farming,0.0,Early Stage,2021
Delhivery,2011.0,Gurugram,Logistics & Supply Chain,125000000.0,Unknown,2021
Akudo,2020.0,Bangalore,Financial Services,4200000.0,Early Stage,2021
Sanctum Wealth,2016.0,Mumbai,Investment Management,10000000.0,Unknown,2021
88academics,2018.0,New Delhi,Education,3000000.0,Early Stage,2021
Upgame,2017.0,Gurugram,sports,0.0,Unknown,2021
Sanfe,2018.0,New Delhi,"Health, Wellness & Fitness",1000000.0,Series A to Series H,2021
PredictiVu,2020.0,Gurugram,Management Consulting,1500000.0,Early Stage,2021
Sterling Accuris Wellness,2016.0,Ahmedabad,Hospital & Health Care,30000000.0,Unknown,2021
Bijnis,2015.0,New Delhi,B2B startup,30000000.0,Series A to Series H,2021
Capital Float,2013.0,Bangalore,Financial Services,50000000.0,Unknown,2021
Manch Technologies,2017.0,Bangalore,Information Technology & Services,1000000.0,Early Stage,2021
Sochcast,2020.0,Online Media	#REF!,Sochcast is an Audio experiences company that give the listener and creators an Immersive Audio experience,0.0,Unknown,2021
Glamyo Health,2019.0,New Delhi,Hospital & Health Care,3000000.0,Series A to Series H,2021
CashBook,2020.0,Gurugram,FinTech,2300000.0,Early Stage,2021
The Money Club,2016.0,Noida,Financial Services,1700000.0,Early Stage,2021
SuperZop,2016.0,Mumbai,Retail,4000000.0,Series A to Series H,2021
Zypp Electric,2017.0,Gurugram,Logistics & Supply Chain,7000000.0,Series A to Series H,2021
Alpha Coach,2021.0,Mumbai,Professional Training & Coaching,1200000.0,Unknown,2021
VRO Hospitality,2018.0,Bangalore,Hospitality,3000000.0,Series A to Series H,2021
byteXL,2019.0,Hyderabad,E-learning,200000.0,Unknown,2021
Leena AI,2015.0,Gurugram,Computer Software,30000000.0,Series A to Series H,2021
CARS24,2015.0,Gurugram,Automotive,450000000.0,Series A to Series H,2021
Klub,2019.0,Bangalore,Financial Services,2000000.0,Later Stage,2021
Bluepad,2020.0,Bangalore,Online Media,200000.0,Early Stage,2021
FloBiz,2019.0,Bangalore,Information Technology & Services,31000000.0,Series A to Series H,2021
Tummoc,2016.0,Bangalore,Mobility,540000.0,Early Stage,2021
Design Cafe,2015.0,Bangalore,Design,25000000.0,Unknown,2021
PayCardo,2021.0,Pune,Financial Services,0.0,Early Stage,2021
Aerchain,2019.0,Bangalore,Computer Software,3000000.0,Early Stage,2021
Expertrons,2019.0,Mumbai,E-learning,0.0,Unknown,2021
CuriousJr,2020.0,Gurugram,E-learning,1000000.0,Early Stage,2021
Wow! Momo,2008.0,Kolkata,Food & Beverages,15000000.0,Series A to Series H,2021
Supertails,2021.0,Bangalore,Consumer Services,700000.0,Unknown,2021
LifeCell,2004.0,Chennai,Biotechnology,30000000.0,Unknown,2021
ZestMoney,2015.0,Bangalore,Financial Services,50000000.0,Series A to Series H,2021
FrontRow,2020.0,Bangalore,E-learning,14000000.0,Series A to Series H,2021
HappyCredit,2020.0,Bangalore,FinTech,600000.0,Early Stage,2021
Endimension,2018.0,Mumbai,Healtcare,300000.0,Early Stage,2021
Frenzi,2020.0,Mumbai,Online Media,0.0,Early Stage,2021
Leverage Edu,2017.0,New Delhi,Higher Education,0.0,Unknown,2021
BeepKart,2020.0,Bangalore,Automotive,3000000.0,Early Stage,2021
Lio,2020.0,Pune,Computer Software,5000000.0,Early Stage,2021
TravClan,2018.0,New Delhi,B2B Travel,2200000.0,Early Stage,2021
WickedGud,2021.0,Mumbai,Food & Beverages,340000.0,Early Stage,2021
Enercomp,2013.0,Ahmedabad,Information Technology & Services,200000.0,Unknown,2021
BetterPlace,2014.0,Bangalore,Information Technology & Services,24000000.0,Series A to Series H,2021
Medpho,2021.0,Noida,Hospital & Health Care,1000000.0,Unknown,2021
LivQuik Technology,2012.0,Mumbai,Financial Services,4000000.0,Unknown,2021
EventBeep,2019.0,Pune,EdTech,0.0,Unknown,2021
GTM Buddy,2020.0,Hyderabad,Computer Software,2000000.0,Early Stage,2021
Gobbly,2019.0,Gurugram,Retail,900000.0,Early Stage,2021
HexaHealth,2019.0,Mumbai,Healthtech,4500000.0,Early Stage,2021
Eupheus Learning,2017.0,New Delhi,E-learning,10000000.0,Series A to Series H,2021
Easiloan,2020.0,Mumbai,FinTech,1000000.0,Unknown,2021
Anar,2019.0,Mumbai,Information Technology & Services,6200000.0,Early Stage,2021
Shadez,2019.0,Mumbai,Consumer Services,200000.0,Early Stage,2021
Vahan,2016.0,Bangalore,Information Technology & Services,8000000.0,Series A to Series H,2021
MPL,2018.0,Bangalore,sports,0.0,Series A to Series H,2021
Tinkerly,2015.0,Jaipur,EdTech,800000.0,Unknown,2021
Godamwale,2016.0,Mumbai,Logistics & Supply Chain,0.0,Unknown,2021
Artium Academy,2021.0,Mumbai,Music,750000.0,Early Stage,2021
Awon GameZ,2020.0,Noida,Gaming,2000000.0,Early Stage,2021
Ayu Health,2019.0,Bangalore,"Health, Wellness & Fitness",6300000.0,Series A to Series H,2021
Apna,2019.0,Bangalore,Recruitment,100000000.0,Series A to Series H,2021
BharatAgri,2017.0,Bangalore,AgriTech,6500000.0,Series A to Series H,2021
Flatheads,2018.0,Bangalore,Apparel & Fashion,1000000.0,Early Stage,2021
Boutique Spirit Brands,2016.0,New Delhi,Wine & Spirits,10000000.0,Unknown,2021
eShipz,2019.0,Bangalore,SaaS startup,700000.0,Unknown,2021
Pine Labs,1998.0,Noida,Information Technology & Services,100000000.0,Unknown,2021
Paytail,2020.0,New Delhi,Financial Services,1500000.0,Early Stage,2021
4Fin,2021.0,Pune,Financial Services,1100000.0,Early Stage,2021
Atomberg Technologies,2012.0,Mumbai,Consumer Electronics,0.0,Unknown,2021
Genext Students,2013.0,Mumbai,EdTech,0.0,Unknown,2021
immunitoAI,2020.0,Bangalore,Biotechnology,1000000.0,Early Stage,2021
GameEon Studios,2013.0,Mumbai,Computer Games,320000.0,Unknown,2021
Farmers Fresh Zone,2015.0,Kochi,AgriTech,800000.0,Early Stage,2021
Anveshan,2019.0,Bangalore,Food Production,500000.0,Early Stage,2021
OckyPocky,2015.0,Gurugram,EdTech,0.0,Early Stage,2021
Coutloot,2016.0,Mumbai,Consumer Services,8000000.0,Early Stage,2021
Nova Benefits,2020.0,Bangalore,"Health, Wellness & Fitness",10000000.0,Series A to Series H,2021
HomeLane,2014.0,Bangalore,Interior Design,50000000.0,Series A to Series H,2021
Lido Learning,2019.0,Mumbai,E-learning,10000000.0,Unknown,2021
Jar,2021.0,Bangalore,FinTech,4500000.0,Early Stage,2021
Peppermint,2019.0,Pune,Industrial Automation,600000.0,Unknown,2021
moneyHOP,2018.0,London,Financial Services,1200000.0,Early Stage,2021
Codingal,2020.0,Bangalore,EdTech,1200000.0,Early Stage,2021
Skit,2016.0,Bangalore,AI startup,23000000.0,Series A to Series H,2021
Peak,2014.0,Information Technology & Services,"Manchester, Greater Manchester",75000000.0,Series A to Series H,2021
REVOS,2017.0,Bangalore,Automotive,4000000.0,Series A to Series H,2021
Dezerv.,2021.0,Mumbai,Investment Management,7000000.0,Early Stage,2021
AppsForBharat,2020.0,Bangalore,Product studio,10000000.0,Series A to Series H,2021
Habbit,2020.0,Bangalore,EdTech,320000.0,Early Stage,2021
Bikayi,2019.0,Hyderabad,E-commerce,10000000.0,Series A to Series H,2021
Sugar.fit,2021.0,Bangalore,Health,10000000.0,Unknown,2021
Dukaan,2020.0,Bangalore,Retail,11000000.0,Series A to Series H,2021
Vidyakul,2017.0,Gurugram,EdTech,500000.0,Later Stage,2021
Goodmylk,2015.0,Bangalore,Food & Beverages,1000000.0,Early Stage,2021
Fieldproxy,2016.0,Chennai,SaaS startup,200000.0,Early Stage,2021
NeuroPixel.AI,2020.0,Bangalore,Deeptech,800000.0,Early Stage,2021
Elixia Tech Solutions,2011.0,Mumbai,Information Technology & Services,1000000.0,Early Stage,2021
bitsCrunch,2020.0,Chennai,Blockchain,700000.0,Early Stage,2021
Prolgae,2016.0,The Nilgiris,Biotechnology,200000.0,Early Stage,2021
Biddano,2016.0,Pune,"Health, Wellness & Fitness",2000000.0,Early Stage,2021
Geniemode,2021.0,Gurugram,B2B,2000000.0,Unknown,2021
Sapio Analytics,2019.0,Mumbai,Computer Software,0.0,Unknown,2021
Neokred,2019.0,Bangalore,FinTech,500000.0,Early Stage,2021
Delhivery,2011.0,Gurugram,Logistics & Supply Chain,76000000.0,Series A to Series H,2021
Flipspaces,2011.0,Mumbai,Design,2000000.0,Early Stage,2021
Fleek,2021.0,Bangalore,Internet,1000000.0,Early Stage,2021
GoKwik,2020.0,New Delhi,Information Technology & Services,5000000.0,Early Stage,2021
Proeon,2018.0,Pune,Food Production,2000000.0,Early Stage,2021
InfyU Labs,2019.0,Gandhinagar,AgriTech,200000.0,Early Stage,2021
TechEagle,2015.0,Gurugram,Aviation & Aerospace,500000.0,Early Stage,2021
Voxelgrids,2017.0,Bangalore,Deeptech,5000000.0,Unknown,2021
Cogos Technologies,2016.0,Bangalore,Logistics & Supply Chain,2000000.0,Early Stage,2021
Gigforce,2019.0,Gurugram,Staffing & Recruiting,3000000.0,Early Stage,2021
Vahdam,2015.0,New Delhi,Food & Beverages,20000000.0,Series A to Series H,2021
Leap Finance,2019.0,Bangalore,Financial Services,55000000.0,Series A to Series H,2021
CollegeDekho,2015.0,Gurugram,EdTech,26000000.0,Series A to Series H,2021
WeRize,2019.0,Bangalore,Financial Services,8000000.0,Series A to Series H,2021
Bombay Shaving,,nan,Ecommerce,6300000.0,Unknown,2019
Ruangguru,2014.0,Mumbai,Edtech,150000000.0,Series A to Series H,2019
Eduisfun,,Mumbai,Edtech,28000000.0,Later Stage,2019
